ObjectID,GlobalID,Tag,Height,Width,Flowering,Browsing,# Minis,Photo Number,Comments,ScGl_tag_id,ParentGlobalID,CreationDate,Creator,EditDate,Editor
489,ee2159ba-4409-419b-afb5-1d3cf755837d,1217.12,1.4,2,0,0,0,0,West most individual growing on 1217.1,,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
490,3258b303-3aac-48ac-89c8-a2a9d6f22b2e,1240.04,5.6,5,1,0,0,2,,3581,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
491,5d6f7bd5-f802-40f9-a197-efb3d0faf42a,641,0,0,0,0,,,Dead,1256,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
492,76845e86-4f50-4510-b1b2-0bd0c5564059,641.01,0,0,,,,,Dead cluster,2744,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
493,14c6e232-47fd-4417-883e-7adf860fbb52,641.02,0,0,0,0,,,Dead cluster,3866,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
494,833486d4-8338-4ec3-b2c0-88bd3fd73d62,644.02,3.1,2.5,0,0,0,0,,3393,34039b66-c8bd-43cb-b216-771e742ad3cb,5/1/2024 12:43:27 AM,MichelleDPL,5/1/2024 12:43:27 AM,MichelleDPL
495,4d8f3af2-19c6-4f0f-9951-c80a844b0693,759.01,1.3,2.5,0,0,,,,3429,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
496,cd6abc46-d2e6-44a5-a818-5ec46afaadaa,891,1.5,3.1,0,0,,,,1018,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
497,2057fbaf-f1a5-4fa5-815e-d7ba60bc8753,891.03,2.1,3.2,0,0,,,,3633,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
498,4dac6107-966d-4ea3-a40c-ddd35e8a585c,891.01,1.7,3.5,0,0,,,,2800,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
499,49e6f659-4ee0-4404-9b7c-f37b10719d9e,891.02,1.5,3.8,0,0,,,,3632,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
500,a6509642-a29f-454e-9af0-096737931959,859,2.3,5.7,1,0,2,2,,1019,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
501,152c7c11-c89b-4c97-a51b-5412934fc683,859.01,3.5,5.6,1,0,1,1,,1020,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
502,d5f309bd-468d-4c86-ab4d-6fc8b3225d27,859.02,2.7,4,0,0,2,,,1021,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
503,f95a63ef-e7f0-42d0-94c3-b43b09bdebcb,859.06,1.7,2.5,0,0,,,Tag 30 cm ENE,1025,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
504,2c0a68aa-3a03-4ea0-aea0-3b9456cf95a7,859.03,1.9,1.7,0,0,,,,1022,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
505,b45b659b-d365-4f10-8b0b-600438946175,859.1,1.3,1.2,0,0,,,,2959,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
506,e2a49a01-e7a0-45b5-9d5f-a01f911c51f4,859.102,1.2,1.2,0,0,,,,4054,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
507,6f440a59-a34d-4989-bde3-dbd250c35521,859.101,0.7,1.1,0,0,,,,4053,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
508,02f6d18e-8b64-4bce-a8e8-0f4a7a39b4cf,841.01,3.2,4.2,0,0,,,,1030,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
509,f6a960d0-5814-4ed1-b69b-5aa674d478ae,,,,,,,,,,0a7eedf8-764f-4456-bb12-c7b711c91727,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
510,ca992756-f762-4740-8c6a-fee778d6d562,709,,,,,,,Dead,980,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
511,88aaca42-bea0-4f51-98a9-4f24d075ae5d,709.04,1.8,2,0,0,0,0,,2955,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
512,ae268e23-bd22-47e2-92f0-0d283b7f92ef,709.05,1.6,2.3,0,0,0,0,,2956,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
513,baaabb4f-30aa-41c5-bd93-f9fbe2059c80,709.07,1.1,1.8,0,0,0,,Tag is 19cm S.,3629,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
514,a46c8c33-3ce7-41fd-8435-bc0e9f9ca27b,709.08,1.1,0.6,0,0,,,,4050,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
515,35bb44d0-425e-4aa2-a646-ab6a52d0c0a4,709.03,1.7,0.9,0,0,0,0,,2954,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
516,65f178e8-7780-4641-ab97-c51e33ee064c,709.09,0.8,0.7,0,0,0,0,,4051,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
517,eaac4b78-40a2-484d-acaf-843aedd2c7a2,701,0,,,,,,Dead,981,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
518,c049a733-cc4c-458c-8a65-f309cac425ee,727.08,1,1.5,0,0,0,0,,4049,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
519,e1de5bc6-2bb9-4da4-86ef-1bcfbd94292f,851,5.4,6,1,0,0,2,,993,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
520,60332b73-49fd-493d-8f96-17978100ed37,852.01,2.2,4.5,0,0,0,0,,,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
521,5c6e2950-4a06-489f-8437-e00b1337491e,845,2.8,5.5,1,0,0,1,,994,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
522,f380883d-28ff-4f57-8c9f-de31e1d715d8,845.01,2.3,2.8,0,0,0,0,,2958,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
523,62e0a573-b9a6-423a-8581-077f9fecc24d,845.02,1,2.2,0,0,0,0,Tag is 18cm NE.,3631,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
524,dd20e6ba-2c25-4b79-8c6f-0e4d7f4fe03d,884,0,0,,,,,Dead. Tag is 15cm NE.,995,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
525,802fbb26-2e9d-4353-8a08-666bf16d7912,894.4,0,0,0,0,,,Dead,,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
526,4c892d1b-7b37-4221-9d32-c6b9dc9e29e8,894.05,0,0,,,,,Dead. Tag is 24cm NNW.,1001,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
527,06e64806-ec16-4d13-8aa7-97f21a84233f,847.02,0,0,,,,,Dead,1011,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
528,527c5f05-9daa-4782-83e8-b0cb3340c9bd,847.02,1.1,1.6,0,0,0,0,,1011,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
529,0ac8503f-2b7c-494b-ac4d-d2867cdb46d3,847,1.9,2.9,0,0,0,0,,1009,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
530,5ad32096-6f36-4eca-adf0-64366ed5fedc,847.01,1.5,2.9,0,0,0,0,,1010,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
531,5a824f80-724b-44b3-a913-b9de83858eae,847.03,1.8,5.3,0,0,0,0,Tag is 20cm NE.,1012,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
532,60b23f62-5fec-4364-8c8f-917c0d494d4d,895,0,0,,,,,Dead.,1014,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
533,bd817edc-c949-4985-9f22-f5ed11471fda,885,0,0,0,0,,,Dead.,1015,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
534,be7ac3e0-518b-4f1f-9193-5fe4a3e1b57b,885.01,2.3,4.5,0,0,,,Tag is 14cm NNE.,1016,ef33382b-0ed0-4288-9dfb-8875131cc269,5/1/2024 12:43:28 AM,MichelleDPL,5/1/2024 12:43:28 AM,MichelleDPL
535,cdb37246-977d-4f8f-ba97-5c7915e2aaa9,864,3.7,7.3,0,0,10,2,,931,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
536,7f5eda96-8b8d-4f53-956c-8349dd4f6e68,864.01,3.7,4.4,0,0,,,,932,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
537,07777641-ba53-4272-a421-d60fd4f4a480,864.02,3.6,6.3,0,0,,,,933,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
538,3034ca1c-3877-438e-93e1-cc67dc1faf5c,864.03,3.7,5.3,1,0,,3,,934,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
539,44c0b275-7822-466e-a012-ab2366c713cb,864.05,1.2,2.3,0,0,,,,936,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
540,71bbe875-e1e8-46c2-81fd-cccd1e03b491,864.07,0.3,0.4,0,0,,,,3627,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
541,97ee1d1c-e04a-4821-a782-58af1475e1d7,864.08,1,1.7,0,0,,,,3894,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
542,10ebc78f-c700-4613-8184-6828886210a8,842,3.2,4.1,1,,,1,,939,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
543,78b0ee83-2594-4e0e-bdf8-1259047bba52,866.01,3.5,5,1,0,,2,Tag 8cm N,938,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
544,66118183-451c-4441-be4d-9d4d7d3fdd6a,866,2.3,4.3,0,0,11,,,937,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
545,0c9eeccd-d688-4553-a157-38c4fb2f7a8f,866.03,0.5,0.5,0,0,,,,3618,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
546,070eda95-41da-42a9-af98-215910ec2fec,866.08,0.7,1,0,0,,,,3622,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
547,b1b6b865-a9d2-4aea-a0b7-4ae660f7c81d,866.1,0.8,1.8,0,0,,,,3625,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
548,ed2f0a27-6be0-4e0d-a143-fce4cbce1a51,866.04,0.7,0.7,0,0,,,,3619,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
549,965fcb16-30c2-48b7-a405-e9a184c3b46c,855.05,0.6,0.6,0,0,,,,,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
550,8217e5a0-14fa-4a7c-afe0-713aecde3a03,862.01,3,3.5,0,0,,,,941,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
551,7f3aef4f-7a00-453d-890b-c7622cedb711,862.02,3.5,4.9,1,0,,1,Tag 10 cm NE,1036,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
552,7a193a9f-1634-4c64-9b9b-b2524f0a9716,862.05,2.4,4.5,1,0,,1,,3624,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
553,168a5341-7384-4fef-bd11-e28c8c65a0fc,785,2.4,3.7,1,0,,1,,942,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
554,9e1380b2-5479-4a1f-bcff-88f572eaef5a,785.01,3.4,4.7,0,0,,,,943,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
555,1a15a160-b106-4ac8-9e6c-7f23915b99cc,754,3.5,5.5,1,,,3,,944,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
556,9b78d8f1-bf80-4b72-b5d4-271c2442de51,754.01,2.3,3.5,0,0,,,,945,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
557,2b78c660-2186-4c31-bee3-6ad5cd0273ae,716.15,0.9,2.5,0,0,,,,2560,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
558,ca155e9b-33d8-4889-a2e6-2d0de0de8851,716,4.3,4.9,0,0,,,,946,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
559,f457ccb8-adb8-48fe-ba03-e4e830a44c1b,716.01,2.9,4.9,0,0,,,,947,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
560,869d8d87-5a3a-4cfd-a8a4-9018896323d3,716.02,3.2,6.3,0,0,1,,Tag 19cm NNW,948,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
561,20afb070-2137-445d-8635-0122829fc5e1,716.04,1.6,1.7,0,0,,,,950,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
562,d165dfa9-38ea-4bdb-8af2-eb12c6e47ce2,716.15,0.8,2.4,,,,,Tag 38.5cm W,2560,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
563,9c7d890e-557b-402a-9aff-013c7cdb28fb,716.14,0.4,2.2,0,0,,,Tag 18cm WNW,2323,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
564,03c771a6-30c9-44b2-9fb4-27b4569a651e,716.08,1.8,1.8,0,0,,,,954,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
565,a984ad93-c48a-413d-9e8c-9a182b71e62b,752,2.1,3.4,0,0,,,,960,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
566,36b89e31-f376-49be-8fb2-ed824319a66b,714,,,,,,,Dead,963,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
567,62a870f8-a9bc-4e70-971e-e041a5c36014,1187.01,2.5,3.6,1,0,,2,,2949,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
568,90092132-4893-4fd0-bcef-0a2036e969f9,846.02,2.5,4.6,1,0,,3,,2952,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
569,92860694-4f6b-4046-bb55-c021b3a9c9cf,846.05,0.5,0.8,0,0,,,Tag 8 cm w. Cactus under rock,3893,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
570,762f32b0-3d8e-46ab-9209-4ec4477b4248,883.03,1.2,1.5,0,0,,,,3891,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
571,66ed1f75-1142-4318-bd2b-f6f3e5555e20,883.05,1,1,0,0,,,,4047,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
572,33cca62d-a945-46a7-90ba-c99a76077735,883.03,0.9,2.4,0,0,,,,3891,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
573,9543b4ec-d752-4431-abd0-340eec2a4cb2,883.06,2.4,1.5,0,0,,,Tag 6 cm ssw,4048,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
574,7d3c42dc-2ef2-44eb-bcb8-1fac1f0291a1,,,,,,,,,,64ae8574-1884-4d79-9d21-0ec253d4dafa,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
575,1d372239-24f3-445e-8437-5b1f4739de81,843,3.2,5,1,0,,,,967,26857424-06b3-4cfc-b235-36830c9bbc5c,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
576,9fa4c063-3be8-484f-a6e8-7377fac7444f,843.01,1.4,0.9,0,0,1,,,3615,26857424-06b3-4cfc-b235-36830c9bbc5c,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
577,ed3f8bb4-a309-4d51-b4c8-1370c8143eab,,,,,,,,,,26857424-06b3-4cfc-b235-36830c9bbc5c,5/1/2024 12:43:29 AM,MichelleDPL,5/1/2024 12:43:29 AM,MichelleDPL
578,f45ac0bf-3175-4a04-b58d-dbcbd8370b4f,140,2,5.2,1,,0,0,Tag is 10 cm N.,2896,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
579,517aa948-65b8-45dd-8db9-be82a307f6af,136.01,1.4,2.2,0,0,0,0,Tag is 23cm SE.,,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
580,8c8964c1-790b-4202-8465-7012d2c6024d,,,,,,,,,,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
581,133f6d8c-713c-4a09-96bb-a17e73b03e97,697,,,,,,,"Cactus not found. Tag is in grass. (0, 37.7)",3,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
582,d3776d4a-20a4-4154-9168-9cec3c0b9ffb,183,,,,,,,Tag not found.,41,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
583,aba3ced9-43e2-4fbc-b50b-addf009317c2,198,,,,,,,Tag not found,38,6b9a4658-18e2-47be-bc12-2fffbf20384a,5/2/2024 2:00:21 AM,MichelleDPL,5/2/2024 2:00:21 AM,MichelleDPL
584,b3055a1d-8079-4ea2-af66-36ba8f22cd91,189,1.9,2.6,0,0,0,,"Tag is at 4.9 y, cactus is 10 cm west of taoe",53,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
585,f39b25a8-5481-4205-946a-a8c5edcdfe01,189.01,1.7,2.3,0,0,0,,Tag is 60 cm nnw,,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
586,5b2c8dca-4087-4fff-9889-cfa9a8e42095,698,0,0,0,0,0,,Tag not found with metal detector,85,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
587,e5586d3f-ae63-406c-8971-ebf369a4b71d,21,2.8,5.1,1,0,0,2,,2408,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
588,fd23cb13-f1b8-4539-a16f-9bc0c299a722,29,4.4,6.9,1,0,0,4,,2406,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
589,a7be210d-14e1-4297-addf-27a3e0575c27,1166,1.6,2.4,0,0,0,,"Corresponds to tag 95001 in data,",,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
590,7348ca62-0950-48fb-9324-41a4590a03fd,187.02,3,4.6,1,0,0,1,Tag is 10 cm west of cactus,92,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
591,336c95ca-0cf3-4815-89be-ef2cacbf8892,187.01,3.5,3.7,1,0,0,2,Tag is 8 cm wsw of cactus,91,8a65dc4a-68ed-4d57-bafd-2eff696b9e7c,5/2/2024 2:00:23 AM,MichelleDPL,5/2/2024 2:00:23 AM,MichelleDPL
592,f05a148d-893c-4e51-9323-f6c1a638c79c,,,,,,,,,,f33d05b2-7228-4f7a-a5ca-3664f6b094e9,5/2/2024 2:00:24 AM,MichelleDPL,5/2/2024 2:00:24 AM,MichelleDPL
593,dab4489f-d080-4770-9cd1-3b3ea194edab,362.03,2,3.6,0,0,0,,Tag is 48 cm nw,,f33d05b2-7228-4f7a-a5ca-3664f6b094e9,5/2/2024 2:00:24 AM,MichelleDPL,5/2/2024 2:00:24 AM,MichelleDPL
594,8122f244-fac3-493e-b2d9-687d5e9fde01,367,3.2,5.2,1,0,0,2,,96,f33d05b2-7228-4f7a-a5ca-3664f6b094e9,5/2/2024 2:00:24 AM,MichelleDPL,5/2/2024 2:00:24 AM,MichelleDPL
595,f9fc21a7-7908-4fcb-99f4-2e9abcf48504,115.03,2.2,1.6,0,0,0,,,3471,f33d05b2-7228-4f7a-a5ca-3664f6b094e9,5/2/2024 2:00:24 AM,MichelleDPL,5/2/2024 2:00:24 AM,MichelleDPL
596,9adfe6d9-8d17-4e21-8ab0-8a703cc3cc83,115.04,1.6,2.7,0,0,0,,Tag is 16.5 cm east of cactus,,f33d05b2-7228-4f7a-a5ca-3664f6b094e9,5/2/2024 2:00:24 AM,MichelleDPL,5/2/2024 2:00:24 AM,MichelleDPL
